主体,详情链接
Paper_with_phoenix_pattern,https://www.metmuseum.org/en/art/collection/search/63843
New_Year_Picture_of_paired_vases,https://www.metmuseum.org/en/art/collection/search/63847
New_Year_Picture_of_Immortals_Delivering_Sons,https://www.metmuseum.org/en/art/collection/search/63863
Paper_with_phoenix_pattern,https://www.metmuseum.org/en/art/collection/search/63842
Piece,https://www.metmuseum.org/en/art/collection/search/21691
Portrait_of_husband_and_wife,https://www.metmuseum.org/en/art/collection/search/669450
Twenty-four_Paragons_of_Filial_Piety,https://www.metmuseum.org/en/art/collection/search/51809
Rolmo,https://www.metmuseum.org/en/art/collection/search/503698
Plate,https://www.metmuseum.org/en/art/collection/search/210177
Shawl,https://www.metmuseum.org/en/art/collection/search/227057
Eight_Landscape_Scenes_and_Calligraphy,https://www.metmuseum.org/en/art/collection/search/53594
Loom_ending,https://www.metmuseum.org/en/art/collection/search/21621
Cream_jug_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/191691
Moonlit_terrace,https://www.metmuseum.org/en/art/collection/search/51392
New_Year_Picture_of_Door_Gods_Qin_Qiong_and_Yuchi_Gong,https://www.metmuseum.org/en/art/collection/search/63817
The_Immortal_Lü_Dongbin_Appearing_over_the_Yueyang_Pavilion,https://www.metmuseum.org/en/art/collection/search/40093
"New_Year_Picture_of_a_pair_of_Four_Images_of_Zhong_Kui,_the_Demon-queller",https://www.metmuseum.org/en/art/collection/search/63818
New_Year_Picture_of_Pair_of_Door_Gods_with_Knife-mounted_Poles,https://www.metmuseum.org/en/art/collection/search/63829
"New_Year_Picture_of_characters_in_the_drama,_Daniao_fenggong_(Bird-hunting_and_the_Bestowal_of_Imperial_Consortship)",https://www.metmuseum.org/en/art/collection/search/63821
"New_Year_Picture_of_Door_Gods_of_Fortune,_Emolument,_and_Longevity_(paired_with_CP426,_left)",https://www.metmuseum.org/en/art/collection/search/63824
New_Year_Picture_of_Door_God_with_Knife-mounted_Pole,https://www.metmuseum.org/en/art/collection/search/63822
New_Year_Picture_of_Door_God_Qin_Qiong_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63826
"New_Year_Picture_of_characters_in_the_drama,_Dao_xiancao_(Stealing_the_Magic_Herb)",https://www.metmuseum.org/en/art/collection/search/63820
"New_Year_Picture_of_Immortal_of_Fortune,_Emolument,_and_Longevity",https://www.metmuseum.org/en/art/collection/search/63807
New_Year_Picture_of_Door_God_Yuchi_Gong_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63828
"New_Year_Picture_of_characters_in_the_drama,_Hudiebei_(The_Butterfly_Cup)",https://www.metmuseum.org/en/art/collection/search/63808
New_Year_Picture_of_Door_God_with_Five_Children_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63827
"New_Year_Picture_of_Door_God_with_Five_Children_(paired_with_CP372,_left)",https://www.metmuseum.org/en/art/collection/search/63803
"New_Year_Picture_of_Door_God_with_Five_Children_(paired_with_CP371,_right)",https://www.metmuseum.org/en/art/collection/search/63804
New_Year_Picture_of_Door_God_Zhao_Yun_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63844
"New_Year_Picture_of_characters_in_the_drama,_Wangxiao_ganjiao_(Junior_Wang,_the_Donkey-loaner)",https://www.metmuseum.org/en/art/collection/search/63816
"New_Year_Picture_of_Robed_General_(paired_with_CP367,_left)",https://www.metmuseum.org/en/art/collection/search/63800
"New_Year_Picture_of_characters_in_the_drama,_Goujiatan_(The_Goujia_Beach)",https://www.metmuseum.org/en/art/collection/search/63798
"New_Year_Picture_of_Door_God_with_Knife-mounted_Pole_(paired_with_CP374,_right)",https://www.metmuseum.org/en/art/collection/search/63805
"New_Year_Picture_of_Door_God_with_Knife-mounted_Pole_(paired_with_CP373,_left)",https://www.metmuseum.org/en/art/collection/search/63806
New_Year_Picture_of_Civil_Door_God_of_Emolument_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63850
"New_Year_Picture_of_Robed_General_(paired_with_CP368,_right)",https://www.metmuseum.org/en/art/collection/search/63799
New_Year_Picture_of_Door_God_of_Emolument_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63833
New_Year_Picture_of_Door_God_Qin_Qiong_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63838
New_Year_Picture_of_Door_God_with_Knife-mounted_Pole_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63845
"New_Year_Picture_of_Door_Gods_of_Fortune,_Emolument,_and_Longevity_(paired_with_CP392,_right)",https://www.metmuseum.org/en/art/collection/search/63858
New_Year_Picture_of_Five_Children_Striving_for_Top_Prize_of_Civil_Service_Examinations,https://www.metmuseum.org/en/art/collection/search/63840
New_Year_Picture_of_Paired_Door_Gods_with_Knife-mounted_Poles,https://www.metmuseum.org/en/art/collection/search/63857
"New_Year_Picture_of_Top_Candidate_of_the_Civil_Service_Examinations_as_Door_God_(paired_with_CP416,_right)",https://www.metmuseum.org/en/art/collection/search/63852
"New_Year_Picture_of_characters_in_the_drama,_Shuangsuo_Shan_(Mount_Shuangsuo)_(left_one_of_a_pair)",https://www.metmuseum.org/en/art/collection/search/63866
New_Year_Picture_of_Door_God_with_Five_Children_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63854
"New_Year_Picture_of_scene_from_the_drama,_Erjingong_(Second_Visit_to_the_Palace)",https://www.metmuseum.org/en/art/collection/search/63859
New_Year_Picture_of_Civil_Door_God_with_Five_Children_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63849
"New_Year_Picture_of_characters_in_the_drama,_Weishui_He_(The_Wei_River)",https://www.metmuseum.org/en/art/collection/search/63860
"New_Year_Picture_of_characters_in_the_drama,_Dui_Jinzhua_(Matching_the_Golden_Claws)_(paired_with_CP491,_left)",https://www.metmuseum.org/en/art/collection/search/63867
New_Year_Picture_of_Door_God_with_Five_Children_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63853
"New_Year_Picture_of_characters_in_the_drama,_Jiulong_Shan_(Mount_Jiulong)",https://www.metmuseum.org/en/art/collection/search/63861
New_Year_Picture_of_Door_God_with_Five_Children_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63855
"New_Year_Picture_of_Door_God_with_Knife-mounted_Pole_(paired_with_CP398,_right)",https://www.metmuseum.org/en/art/collection/search/63831
New_Year_Picture_of_Paired_Equestrian_Door_Gods,https://www.metmuseum.org/en/art/collection/search/63856
"New_Year_Picture_of_Door_God,_the_Shining_Daoist_Immortal_(right_one_of_a_pair)",https://www.metmuseum.org/en/art/collection/search/63839
New_Year_Picture_of_Paired_Door_Gods_Bestowing_Good_Fortune,https://www.metmuseum.org/en/art/collection/search/63862
New_Year_Picture_of_Door_God_Qin_Qiong_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63851
New_Year_Picture_of_Door_God_Zhao_Gongming_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63834
New_Year_Picture_of_Equestrian_Door_God_(left_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63846
"New_Year_Picture_of_Door_God_of_Fortune,_Emolument,_and_Longevity_(left_one_of_a_pair)",https://www.metmuseum.org/en/art/collection/search/63836
"New_Year_Picture_of_Door_God_with_Knife-mounted_Pole_(paired_with_CP399,_left)",https://www.metmuseum.org/en/art/collection/search/63830
"New_Year_Picture_of_Civil_Door_God_with_Five_Children_(paired_with_CP_377,_right)",https://www.metmuseum.org/en/art/collection/search/63835
New_Year_Picture_of_Door_God_Zhao_Kuangyin_Holding_a_Staff_and_Stroking_His_Beard_(right_one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/63837
Tea_caddy_with_cover_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202536
"New_Year_Picture_of_Top_Candidate_of_the_Civil_Service_Examinations_as_Door_God_(paired_with_CP420,_left)",https://www.metmuseum.org/en/art/collection/search/63848
Creamer_with_cover_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202535
Cup_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202537
Dish_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202534
Two_Horses,https://www.metmuseum.org/en/art/collection/search/39765
Horse_and_Willow_Tree,https://www.metmuseum.org/en/art/collection/search/36039
Saucer_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202540
Dish_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202533
Saucer_(part_of_a_service),https://www.metmuseum.org/en/art/collection/search/202539
"Old_Tree,_Bamboo,_and_Birds",https://www.metmuseum.org/en/art/collection/search/45662
Homage_to_a_Strange_Rock,https://www.metmuseum.org/en/art/collection/search/706311
Mythical_landscape_with_immortals,https://www.metmuseum.org/en/art/collection/search/51485
Dragon_Amid_Clouds_and_Waves,https://www.metmuseum.org/en/art/collection/search/73821
Basin_with_turtles_and_fish,https://www.metmuseum.org/en/art/collection/search/772693
Ten_Thousand_Miles_along_the_Yellow_River,https://www.metmuseum.org/en/art/collection/search/73299
The_Immortal_Lü_Dongbin_Appearing_over_the_Yueyang_Pavilion,https://www.metmuseum.org/en/art/collection/search/45677
"Plum,_Bamboo_and_Rock",https://www.metmuseum.org/en/art/collection/search/49621
Nine_Songs,https://www.metmuseum.org/en/art/collection/search/51727
Buddhist_Temples_amid_Autumn_Mountains,https://www.metmuseum.org/en/art/collection/search/40106
Teabowl,https://www.metmuseum.org/en/art/collection/search/208946
Saucer,https://www.metmuseum.org/en/art/collection/search/208932
Armored_Mantle,https://www.metmuseum.org/en/art/collection/search/26613
Sixteen_panels_of_wallpaper,https://www.metmuseum.org/en/art/collection/search/238567
Sword,https://www.metmuseum.org/en/art/collection/search/31085
Wangchuan_Villa,https://www.metmuseum.org/en/art/collection/search/51419
One_Hundred_Signs_of_the_Demolition,https://www.metmuseum.org/en/art/collection/search/291674
Bowl,https://www.metmuseum.org/en/art/collection/search/60960
Bicycle_Riders_from_the_series_The_North,https://www.metmuseum.org/en/art/collection/search/288090
Landscape,https://www.metmuseum.org/en/art/collection/search/53583
"Seal_of_John_M._Crawford,_Jr.",https://www.metmuseum.org/en/art/collection/search/53589
Ink_Garden_of_the_Cheng_Family,https://www.metmuseum.org/en/art/collection/search/77119
Born_with_the_Cultural_Revolution,https://www.metmuseum.org/en/art/collection/search/291675
A_Page_from_the_Jie_Zi_Yuan,https://www.metmuseum.org/en/art/collection/search/63335
To_Raise_the_Water_Level_in_a_Fish_Pond_[Close_Up],https://www.metmuseum.org/en/art/collection/search/291666
Dwelling,https://www.metmuseum.org/en/art/collection/search/856007
Lady_by_a_Lotus_Screen,https://www.metmuseum.org/en/art/collection/search/856000
A_Scholar,https://www.metmuseum.org/en/art/collection/search/51628
Peonies,https://www.metmuseum.org/en/art/collection/search/72846
Lotus,https://www.metmuseum.org/en/art/collection/search/72925
Lotus,https://www.metmuseum.org/en/art/collection/search/72926
Chrysanthemum,https://www.metmuseum.org/en/art/collection/search/72847
Peonies,https://www.metmuseum.org/en/art/collection/search/72927
Peony,https://www.metmuseum.org/en/art/collection/search/72909
Peony,https://www.metmuseum.org/en/art/collection/search/73057
Flowers,https://www.metmuseum.org/en/art/collection/search/73095
Flower,https://www.metmuseum.org/en/art/collection/search/73080
Flowers,https://www.metmuseum.org/en/art/collection/search/73068
Flowers,https://www.metmuseum.org/en/art/collection/search/72989
Flower,https://www.metmuseum.org/en/art/collection/search/73071
Lotus,https://www.metmuseum.org/en/art/collection/search/73096
Flower,https://www.metmuseum.org/en/art/collection/search/73094
Landscape,https://www.metmuseum.org/en/art/collection/search/72960
Camellia,https://www.metmuseum.org/en/art/collection/search/73018
Flowers,https://www.metmuseum.org/en/art/collection/search/73108
Chrysanthemums,https://www.metmuseum.org/en/art/collection/search/73090
Peony,https://www.metmuseum.org/en/art/collection/search/73011
Camellia,https://www.metmuseum.org/en/art/collection/search/72988
Peony,https://www.metmuseum.org/en/art/collection/search/73012
Camellia,https://www.metmuseum.org/en/art/collection/search/73041
Orchid,https://www.metmuseum.org/en/art/collection/search/73022
Peonies,https://www.metmuseum.org/en/art/collection/search/73038
"A_Young_Monk_in_Front_of_Ancient_Mural,_Lingqiu,_Shanxi_Province",https://www.metmuseum.org/en/art/collection/search/296360
"Convicts_Fetching_Water,_Baoding,_Hebei_Province",https://www.metmuseum.org/en/art/collection/search/296362
Roses,https://www.metmuseum.org/en/art/collection/search/856017
Buddhist_Monks_Play_at_Martial_Arts,https://www.metmuseum.org/en/art/collection/search/296361
"A_Rural_Boy_in_School_Uniform,_Fengxiang,_Shaanxi_Province",https://www.metmuseum.org/en/art/collection/search/296364
"The_Great_Fountain,_Main_Facade",https://www.metmuseum.org/en/art/collection/search/77087
Dish,https://www.metmuseum.org/en/art/collection/search/185928
"Landscape_Sketches_of_Mt._Danxia,_Guangdong",https://www.metmuseum.org/en/art/collection/search/73004
Landscape_after_Zhang_Sengyu,https://www.metmuseum.org/en/art/collection/search/51789
Drunken_Monk,https://www.metmuseum.org/en/art/collection/search/856010
Three_Figures_after_Hua_Yen,https://www.metmuseum.org/en/art/collection/search/51785
Landscape,https://www.metmuseum.org/en/art/collection/search/36071
Ci_Poem_to_the_Tune_of_Yulouchun,https://www.metmuseum.org/en/art/collection/search/73240
Landscape,https://www.metmuseum.org/en/art/collection/search/39752
Landscape,https://www.metmuseum.org/en/art/collection/search/904728
Turnip_and_Katydid,https://www.metmuseum.org/en/art/collection/search/36286
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/72835
Female_Figure_with_Musical_Instrument,https://www.metmuseum.org/en/art/collection/search/72936
Bird_on_a_Blossoming_Branch,https://www.metmuseum.org/en/art/collection/search/72912
Carp_and_Lotus,https://www.metmuseum.org/en/art/collection/search/36287
Landscape,https://www.metmuseum.org/en/art/collection/search/72713
Camellia_with_Inscription,https://www.metmuseum.org/en/art/collection/search/72914
"Sketches_of_Birds,_Flowers,_and_Plants",https://www.metmuseum.org/en/art/collection/search/72916
Figure_Study,https://www.metmuseum.org/en/art/collection/search/72904
Morning_Glories_and_Grasshopper,https://www.metmuseum.org/en/art/collection/search/72917
Bird_in_Branch_with_Notes,https://www.metmuseum.org/en/art/collection/search/72848
Bird_in_Branch,https://www.metmuseum.org/en/art/collection/search/72849
Two_Figures,https://www.metmuseum.org/en/art/collection/search/72900
Bird_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/72924
Two_Sketches_of_Birds_with_Notes,https://www.metmuseum.org/en/art/collection/search/72854
Blossoming_Tree_and_Butterfly,https://www.metmuseum.org/en/art/collection/search/72922
Three_Sketches_of_Flowers_and_Butterflies,https://www.metmuseum.org/en/art/collection/search/72850
Duck_with_Notes,https://www.metmuseum.org/en/art/collection/search/72915
Bird_on_a_Branch_with_Fruit,https://www.metmuseum.org/en/art/collection/search/72913
Bird_in_Blossoming_Branch,https://www.metmuseum.org/en/art/collection/search/72853
Bird_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/72972
Chrysanthemum_and_Three_Butterflies,https://www.metmuseum.org/en/art/collection/search/72855
Bird_on_a_Branch_with_Notes,https://www.metmuseum.org/en/art/collection/search/72993
Landscape,https://www.metmuseum.org/en/art/collection/search/53570
Bird_and_Lotus,https://www.metmuseum.org/en/art/collection/search/72981
Flowering_Branch,https://www.metmuseum.org/en/art/collection/search/73070
Four_Studies_of_Lotus_Blossoms,https://www.metmuseum.org/en/art/collection/search/73077
Blossoming_Peach_and_Lilac_with_Inscription,https://www.metmuseum.org/en/art/collection/search/72999
Peonies_and_Rock,https://www.metmuseum.org/en/art/collection/search/73053
Bird_on_a_Branch_with_Chrysanthemums,https://www.metmuseum.org/en/art/collection/search/73059
Flowering_Plants,https://www.metmuseum.org/en/art/collection/search/73069
Mandarin_Duck_in_Water_(Female),https://www.metmuseum.org/en/art/collection/search/73063
Flowers_and_Birds,https://www.metmuseum.org/en/art/collection/search/73083
Bird_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/73072
Duck_with_Head_Under_Wing,https://www.metmuseum.org/en/art/collection/search/73064
Narcissus_and_Plum,https://www.metmuseum.org/en/art/collection/search/73093
Bird_on_Branch,https://www.metmuseum.org/en/art/collection/search/73054
Flowering_Peonies,https://www.metmuseum.org/en/art/collection/search/73055
Bird_on_Tree_Branch_with_Fruit,https://www.metmuseum.org/en/art/collection/search/73067
Flowering_Peonies,https://www.metmuseum.org/en/art/collection/search/73061
Narcissi_in_Bowls,https://www.metmuseum.org/en/art/collection/search/73099
"Rocks,_Grass,_and_Flowers",https://www.metmuseum.org/en/art/collection/search/73050
Peonies_and_Birds_in_a_Tree,https://www.metmuseum.org/en/art/collection/search/73087
Egret_by_a_Pond,https://www.metmuseum.org/en/art/collection/search/73058
Bird_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/73073
Various_Birds,https://www.metmuseum.org/en/art/collection/search/73107
Heron_with_Notes,https://www.metmuseum.org/en/art/collection/search/73113
Two_Studies_of_Long-tailed_Birds,https://www.metmuseum.org/en/art/collection/search/73117
Morning_Glory,https://www.metmuseum.org/en/art/collection/search/73119
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73251
Boat,https://www.metmuseum.org/en/art/collection/search/73239
Blossoming_Peach,https://www.metmuseum.org/en/art/collection/search/73122
Bird_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/73120
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73252
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73248
Three_Sketches_of_Leaves_and_Flowers,https://www.metmuseum.org/en/art/collection/search/73105
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73314
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73315
Bird,https://www.metmuseum.org/en/art/collection/search/73106
Branch_with_Blossom,https://www.metmuseum.org/en/art/collection/search/73109
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73313
Pair_of_Birds,https://www.metmuseum.org/en/art/collection/search/73112
Three_Sketches_of_Flowering_Plants,https://www.metmuseum.org/en/art/collection/search/73104
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73316
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73311
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73317
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73249
Narcissi_in_Two_Basins,https://www.metmuseum.org/en/art/collection/search/73103
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73250
Bird_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/73114
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73312
Pomegranate,https://www.metmuseum.org/en/art/collection/search/72955
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73247
Long-tailed_Bird_with_Notes,https://www.metmuseum.org/en/art/collection/search/72987
Designs_for_Fans,https://www.metmuseum.org/en/art/collection/search/73253
Flowers_with_Notes,https://www.metmuseum.org/en/art/collection/search/72990
Goose,https://www.metmuseum.org/en/art/collection/search/72984
Two_Studies_of_a_Bird,https://www.metmuseum.org/en/art/collection/search/72977
"Various_Birds,_Human_Figures,_Monkey",https://www.metmuseum.org/en/art/collection/search/72974
Bird_on_a_Blossoming_Branch,https://www.metmuseum.org/en/art/collection/search/72979
Three_Birds_in_a_WIllow_Tree,https://www.metmuseum.org/en/art/collection/search/72985
Narcissus_and_Plum_with_Inscription,https://www.metmuseum.org/en/art/collection/search/72998
Monkey,https://www.metmuseum.org/en/art/collection/search/72969
Two_Birds_on_a_Branch_with_Notes,https://www.metmuseum.org/en/art/collection/search/73037
Flowers_and_Rock,https://www.metmuseum.org/en/art/collection/search/73033
Longtail_Bird,https://www.metmuseum.org/en/art/collection/search/72983
Blossoming_Branch_with_Bird,https://www.metmuseum.org/en/art/collection/search/73015
Bird_on_Tree_Branch,https://www.metmuseum.org/en/art/collection/search/73044
Blossoming_Branch_with_Bird,https://www.metmuseum.org/en/art/collection/search/73013
Flowers_and_Butterfly,https://www.metmuseum.org/en/art/collection/search/73020
Flowering_Plant,https://www.metmuseum.org/en/art/collection/search/73045
Bird_on_a_Blossoming_Camellia,https://www.metmuseum.org/en/art/collection/search/73039
Poppy_and_a_Butterfly_with_Inscription,https://www.metmuseum.org/en/art/collection/search/73007
Two_Birds_in_Branches,https://www.metmuseum.org/en/art/collection/search/73024
"Bird,_Blossom,_Tree_and_Rock",https://www.metmuseum.org/en/art/collection/search/73035
Two_Ducks,https://www.metmuseum.org/en/art/collection/search/73043
Incomplete_Sketch_with_Signature_of_Chen_Hongshou,https://www.metmuseum.org/en/art/collection/search/73019
Bird_on_a_Blossoming_Branch_with_Notes,https://www.metmuseum.org/en/art/collection/search/73030
Reeds_and_Crab,https://www.metmuseum.org/en/art/collection/search/73017
Flowers_and_Wasps,https://www.metmuseum.org/en/art/collection/search/73016
Flowers_and_Butterflies_with_Inscription,https://www.metmuseum.org/en/art/collection/search/73002
"Peony,_Peach_Blossoms_and_Bird",https://www.metmuseum.org/en/art/collection/search/73009
Landscape_Sketch,https://www.metmuseum.org/en/art/collection/search/73008
"Day_Lilies,_after_Jiang_Tingxi",https://www.metmuseum.org/en/art/collection/search/73003
Forest_Scene_with_Cat,https://www.metmuseum.org/en/art/collection/search/73046
Lilacs_with_Inscription,https://www.metmuseum.org/en/art/collection/search/73005
Pair_of_Birds_on_a_Branch,https://www.metmuseum.org/en/art/collection/search/73014
"Plum,_Narcissus_and_Nandina",https://www.metmuseum.org/en/art/collection/search/73023
Tree_Branches_with_Blossoms,https://www.metmuseum.org/en/art/collection/search/73047
Bird_on_a_Blossoming_Peach,https://www.metmuseum.org/en/art/collection/search/73034
"Two_Quail,_Chrysanthemums_and_Bamboo",https://www.metmuseum.org/en/art/collection/search/73040
Landscape,https://www.metmuseum.org/en/art/collection/search/36361
Pomegranate,https://www.metmuseum.org/en/art/collection/search/36363
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73699
Lotus_and_Dragonfly,https://www.metmuseum.org/en/art/collection/search/36398
Opera_Figure,https://www.metmuseum.org/en/art/collection/search/36370
Laozi,https://www.metmuseum.org/en/art/collection/search/49798
Water-village,https://www.metmuseum.org/en/art/collection/search/36391
Flower_and_Bird,https://www.metmuseum.org/en/art/collection/search/36410
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73700
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73698
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73701
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73695
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73702
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73697
The_North:_Bicycle_Rider,https://www.metmuseum.org/en/art/collection/search/73696
Verdure_of_Spring_Mountains,https://www.metmuseum.org/en/art/collection/search/855996
Landscape,https://www.metmuseum.org/en/art/collection/search/51624
Great_Ease_(Da_zi_zai),https://www.metmuseum.org/en/art/collection/search/78172
Old_Bodhidharma_Crossing_River_on_Reed,https://www.metmuseum.org/en/art/collection/search/51491
"Blossoming_Plum,_Rock,_and_Birds,_after_Chen_Hongshou",https://www.metmuseum.org/en/art/collection/search/73086
Plum,https://www.metmuseum.org/en/art/collection/search/36257
Peaks_Fantasy,https://www.metmuseum.org/en/art/collection/search/262948
Jinshan_and_the_Yangzi_River,https://www.metmuseum.org/en/art/collection/search/73656
Hundred_Layers_of_Ink,https://www.metmuseum.org/en/art/collection/search/671401
Plum,https://www.metmuseum.org/en/art/collection/search/36231
Fisherman_Playing_a_Flute,https://www.metmuseum.org/en/art/collection/search/45678
Nontransparent_Museum_(Stele7),https://www.metmuseum.org/en/art/collection/search/410775
Plum,https://www.metmuseum.org/en/art/collection/search/36258
"Rock,_Bird_and_Tree_by_a_Pond",https://www.metmuseum.org/en/art/collection/search/72851
Sketches_of_Lotus_(recto)_and_Peach_(verso),https://www.metmuseum.org/en/art/collection/search/72918
Long-tailed_Bird_on_a_Blossoming_Plum,https://www.metmuseum.org/en/art/collection/search/72923
Landscape,https://www.metmuseum.org/en/art/collection/search/36245
"Two_Sketches_of_Birds_in_Branch_with_Blossoms,_and_a_Peony_with_Two_Butterflies",https://www.metmuseum.org/en/art/collection/search/72845
Bird_on_a_Blossoming_Branch_with_Notes,https://www.metmuseum.org/en/art/collection/search/73051
Peach_Trees_Along_the_River_Bank_after_Spring_Rain,https://www.metmuseum.org/en/art/collection/search/53569
Mandarin_Duck_with_Head_under_Wing_(Male),https://www.metmuseum.org/en/art/collection/search/73065
Two_Sketches_of_Birds_on_a_Blossoming_Branch_and_Grapes,https://www.metmuseum.org/en/art/collection/search/72844
Duck_in_Flight_with_Notes_on_Front_and_Back,https://www.metmuseum.org/en/art/collection/search/72928
"Long-Tailed_Bird,_Blossoming_Branch,_and_Rock",https://www.metmuseum.org/en/art/collection/search/73084
"Flower,_Plant_and_Landscape_Sketches_from_Life",https://www.metmuseum.org/en/art/collection/search/73238
Two_Views_of_a_Long-tailed_Bird,https://www.metmuseum.org/en/art/collection/search/73026
"Bird,_Fruit_Tree_and_Bamboo_with_Inscription_and_Notes",https://www.metmuseum.org/en/art/collection/search/72996
Bird_on_a_Blossoming_Plum_with_Plantain_Leaves,https://www.metmuseum.org/en/art/collection/search/73049
Bird_in_Branch_with_Fruit_and_Bamboo,https://www.metmuseum.org/en/art/collection/search/73118
Picking_Water-chestnuts,https://www.metmuseum.org/en/art/collection/search/36390
Birds_on_an_Autumn_Branch,https://www.metmuseum.org/en/art/collection/search/36376
Plate_(one_of_a_pair),https://www.metmuseum.org/en/art/collection/search/666639
Landscape_in_the_Style_of_Ni_Zan,https://www.metmuseum.org/en/art/collection/search/36403
Nontransparent_Monument,https://www.metmuseum.org/en/art/collection/search/497712
Kuaixue_Building,https://www.metmuseum.org/en/art/collection/search/737806
Scholars_with_a_Qin-zither_in_a_Misty_Landscape,https://www.metmuseum.org/en/art/collection/search/855997
Plum_blossoms,https://www.metmuseum.org/en/art/collection/search/39555
Fisherman_and_family,https://www.metmuseum.org/en/art/collection/search/36023
The_Shop_Signs_of_Peking,https://www.metmuseum.org/en/art/collection/search/350188
Landscape,https://www.metmuseum.org/en/art/collection/search/36394
Nontransparent_Monument,https://www.metmuseum.org/en/art/collection/search/497713
Visiting_Red_Cliff,https://www.metmuseum.org/en/art/collection/search/36401
Playing_the_Zither_along_the_Riverbank,https://www.metmuseum.org/en/art/collection/search/856011
Hermit_Watching_the_Stream,https://www.metmuseum.org/en/art/collection/search/36260
Fragrance_Permeating_Three_Paths,https://www.metmuseum.org/en/art/collection/search/36233
Scholars_in_the_Orchid_Pavilion_Gathering,https://www.metmuseum.org/en/art/collection/search/706318
Dish_with_peonies,https://www.metmuseum.org/en/art/collection/search/39680
Su_Wu_Tending_Sheep_as_Lady_Wang_Zhaojun_Passes_By,https://www.metmuseum.org/en/art/collection/search/75379
"Landscape:_Copy_of_""Walking_Along_in_the_Autumn_Forest""_by_Ni_Zan_(1301-1374)",https://www.metmuseum.org/en/art/collection/search/53571
Chrysanthemum,https://www.metmuseum.org/en/art/collection/search/49466
Turquoise_Grapes_and_Insects,https://www.metmuseum.org/en/art/collection/search/36326
Album_of_Seal_Carvings_by_Fu_Baoshi,https://www.metmuseum.org/en/art/collection/search/76642
"Passage_on_the_Three_Gorges_from_""The_Commentary_to_the_Classic_of_Waterways""",https://www.metmuseum.org/en/art/collection/search/49783
Lotus,https://www.metmuseum.org/en/art/collection/search/49450
Plum_Blossoms,https://www.metmuseum.org/en/art/collection/search/36259
Bamboo,https://www.metmuseum.org/en/art/collection/search/49699
Settling_Accounts_with_a_Traitor,https://www.metmuseum.org/en/art/collection/search/892093
